,sla,lnm,lls,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
252,0.0175752760164,21.2321985152,1.73313974877,3345.24121094,3366.53417969,3373.21777344,3259.6706543,3193.38574219,3316.16601562,3282.55371094,3147.59814453,3398.44970703,3326.38085938
253,0.0197329287852,21.6656459153,1.82138973601,4057.57250977,4044.2734375,4049.94677734,3916.92700195,3836.82080078,4005.57568359,3947.7265625,3862.0234375,4080.23291016,3990.66357422
254,0.0463892870411,23.4873428207,0.777641808529,3807.06152344,3794.58691406,3800.28076172,3675.19384766,3600.98242188,3753.63867188,3703.62231445,3625.07568359,3828.09375,3745.68359375
255,0.0218677996121,25.1821239333,1.86635667185,2210.92651367,2200.64135742,2199.5559082,2129.82177734,2094.17431641,2173.3347168,2145.72265625,2167.3671875,2215.45019531,2174.40258789
256,0.0486843093968,29.283338893,4.96197245323,3361.20629883,3346.00927734,3350.80566406,3239.37646484,3176.58032227,3303.95263672,3264.5222168,3214.54394531,3374.08300781,3303.95996094
257,0.0263576402665,41.5027492282,2.85886172801,1906.63256836,2013.09375,2050.6418457,1988.50817871,1914.02233887,1992.61010742,1993.25500488,1784.05932617,2024.42028809,2032.17138672
258,0.0158465442775,46.9854088719,3.68945142003,2361.70947266,2356.92016602,2359.54760742,2284.54956055,2240.05126953,2315.1472168,2297.50708008,2242.84179688,2378.21533203,2333.84472656
259,0.0206962469023,17.7210388042,0.565164850678,2930.82885742,2931.39233398,2936.04833984,2837.86791992,2782.13916016,2883.92480469,2857.18969727,2770.63110352,2957.89648438,2897.88183594
260,0.00790357880263,24.5874099232,0.91966685045,3574.4934082,3532.12451172,3532.2109375,3443.40966797,3392.22070312,3570.06054688,3441.87451172,3440.43310547,3580.72924805,3482.83374023
261,0.0374597736654,20.0596080224,1.70248407549,4733.96240234,4708.28369141,4708.08154297,4574.36230469,4521.99121094,4815.10009766,4572.60839844,4426.14355469,4822.47119141,4634.94042969
262,0.0363058054258,15.7307922204,1.13578871804,2879.28564453,2869.47802734,2873.80639648,2777.31933594,2723.84521484,2825.21069336,2796.74145508,2740.35839844,2894.5144043,2835.41723633
263,0.021982194523,16.7358474136,2.8864067585,3241.53320312,3223.26806641,3227.27636719,3120.55737305,3062.27685547,3186.53710938,3144.33007812,3117.59912109,3250.09863281,3181.83691406
264,0.0135411307672,23.0400577055,1.15176199169,4126.71923828,4196.13574219,4211.20898438,4069.56445312,3976.3059082,4148.03417969,4097.43652344,3881.49462891,4243.24511719,4147.73925781
265,0.0203254320273,33.9881275323,5.98383097929,4258.39599609,4236.61523438,4236.58105469,4103.60058594,4025.89355469,4223.8359375,4136.41650391,4079.04003906,4271.91113281,4175.4609375
266,0.0190820051427,29.4752918439,0.956320379061,2976.76831055,3090.59912109,3137.93554688,3030.99389648,2935.00683594,3065.02368164,3047.38647461,2785.62036133,3115.87207031,3094.63720703
267,0.019714893592,26.0954785751,1.418515642,3082.05664062,3068.12426758,3065.45996094,2971.18774414,2922.2487793,3053.51220703,2996.55395508,3004.09545898,3085.94873047,3025.04223633
268,0.0275061846534,40.5036309532,2.21824096187,3402.55712891,3386.68017578,3389.76049805,3279.35888672,3217.96044922,3353.37670898,3306.33984375,3287.88354492,3412.40991211,3342.02880859
269,0.0104640963805,18.4514750374,1.52274740639,2316.4753418,2307.51123047,2309.35229492,2236.21972656,2194.25537109,2268.11181641,2249.85400391,2233.98828125,2327.06518555,2284.47290039
270,0.0115749849747,22.9662834496,1.0571325398,5532.04736328,5532.65429688,5539.47363281,5327.46679688,5213.80175781,5490.61083984,5376.49951172,5187.93066406,5591.75048828,5437.64990234
271,0.0266735435851,25.9236479389,5.1112713205,4526.30761719,4498.46142578,4496.88378906,4357.07617188,4278.43164062,4503.81054688,4388.81787109,4304.55566406,4541.86621094,4430.12109375
272,0.0321062304637,27.5856542415,2.31243785599,2972.28540039,3086.12646484,3133.20410156,3026.3359375,2930.83056641,3060.82397461,3042.57958984,2781.53955078,3111.2409668,3089.8828125
273,0.0102261564561,22.4747613598,1.63689726696,2656.09985352,2652.88452148,2656.67529297,2568.83569336,2518.75317383,2608.15185547,2585.17700195,2515.85351562,2676.70068359,2623.51586914
274,0.0231387708247,34.2684504071,2.04403708827,5096.8359375,5088.01220703,5093.01220703,4912.99755859,4809.38720703,5053.52539062,4956.47509766,4808.59033203,5137.37939453,5008.33789062
275,0.012923656937,17.3094430547,1.03761658295,2792.30444336,2779.37939453,2782.42456055,2690.03979492,2639.74291992,2737.40576172,2709.96557617,2688.88891602,2801.90429688,2746.66650391
276,0.0444466163139,30.0231858205,0.569669998503,4998.34082031,4969.44189453,4971.74316406,4802.29785156,4711.3828125,4963.22070312,4837.55371094,4713.78808594,5027.5,4891.22705078
277,0.0265593737666,14.4925499023,0.306403386325,1794.10290527,1783.60058594,1777.51464844,1729.53662109,1706.74365234,1776.5859375,1740.54638672,1757.61962891,1797.85473633,1767.18493652
278,0.0640342458049,24.9202767942,1.41969180916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0163739622238,34.3715735601,6.06901512364,1831.60449219,1826.50817871,1827.29638672,1774.73754883,1740.96728516,1793.34558105,1782.31396484,1768.7376709,1843.06591797,1813.39526367
280,0.0120800473959,23.4832701927,3.19713027014,3316.88671875,3431.25366211,3479.96435547,3361.31591797,3258.25683594,3407.25927734,3381.32421875,3109.76123047,3461.55712891,3430.13867188
281,0.0409911890191,12.0980902879,0.795557335636,4707.02099609,4763.45800781,4775.06738281,4610.42724609,4505.97949219,4710.19238281,4644.87304688,4423.484375,4813.75,4698.81884766
282,0.0185690003673,22.2066190454,1.09351950244,3386.65039062,3364.41064453,3368.50927734,3260.34521484,3201.29931641,3337.87695312,3281.15283203,3270.70751953,3391.78027344,3317.52050781
283,0.0341411304962,21.8770145079,1.33080763268,3718.89794922,3700.55078125,3701.57128906,3585.1015625,3518.69677734,3679.12402344,3614.0234375,3590.77368164,3728.72827148,3649.80517578
284,0.0173290925843,22.3015540732,2.26304858884,2843.14306641,2829.00537109,2831.87231445,2737.38427734,2686.84912109,2789.46972656,2758.10791016,2745.66772461,2851.22387695,2794.03833008
285,0.0278237649866,26.023185181,1.78111477167,4028.68701172,4031.49267578,4038.66015625,3904.58007812,3823.07568359,3986.34619141,3934.0246582,3812.87915039,4068.91699219,3979.42163086
286,0.00857382921192,21.4002362193,1.13129013882,2926.07226562,2911.78051758,2915.55566406,2818.08203125,2764.75708008,2869.26635742,2838.9362793,2806.64477539,2935.84619141,2876.62744141
287,0.0333530827412,32.9143628941,1.69475268679,5320.51757812,5298.12011719,5297.9453125,5115.38574219,5040.68896484,5342.50976562,5154.6875,4965.74462891,5377.48291016,5212.83886719
288,0.0248414317656,22.7268227357,0.373462145715,2317.42456055,2308.39550781,2309.9206543,2236.41601562,2195.06323242,2270.23779297,2250.74804688,2246.99316406,2327.03320312,2284.375
289,0.0251803126095,21.8801184681,1.1747825265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0430535787642,23.9512758267,0.453212471396,3265.87255859,3249.45629883,3252.11621094,3145.97119141,3088.12426758,3217.25195312,3171.44433594,3161.00756836,3274.13745117,3206.66357422
291,0.0239391409699,24.9179005694,1.32999386015,2015.36865234,1993.35205078,1989.62084961,1936.25048828,1913.38208008,1999.60913086,1941.23327637,1965.78393555,2014.53613281,1972.12536621
292,0.0285651048642,31.0576498818,0.927224481111,3158.55908203,3143.45166016,3146.20458984,3042.67431641,2986.58837891,3108.39501953,3067.41162109,3058.14868164,3167.03125,3102.4921875
293,0.0189865112136,36.6314246558,3.43852616548,2456.40283203,2446.30175781,2444.19506836,2366.43505859,2327.55859375,2421.54394531,2386.41992188,2405.35424805,2460.27905273,2413.99462891
294,0.0315014550896,23.2550415055,1.01557097456,3031.75732422,3043.28222656,3048.64208984,2946.18017578,2887.41845703,2994.40405273,2966.14501953,2855.76757812,3071.47802734,3007.89086914
295,0.0099005793617,37.4691309451,7.55259418113,2796.89257812,2782.86889648,2783.97900391,2692.6418457,2645.31860352,2751.34765625,2714.35424805,2725.03222656,2802.44775391,2746.60375977
296,0.0350929947875,15.3571792048,0.580036622398,4071.93017578,4228.93847656,4305.67041016,4158.27929688,4008.93383789,4197.4296875,4179.79150391,3814.69995117,4247.50830078,4241.87646484
297,0.0302875501879,33.0760701407,1.2724901609,3083.85595703,3057.69580078,3058.65820312,2967.17041016,2920.85107422,3052.28564453,2982.00097656,2997.32275391,3082.48535156,3014.63916016
298,0.0133209128259,24.3244678657,1.53341100942,2386.40722656,2377.31958008,2377.70166016,2301.29345703,2260.51098633,2343.43237305,2318.58935547,2336.15771484,2393.81713867,2349.36816406
299,0.023382789117,25.9147783701,4.20451886451,4291.42578125,4272.65234375,4276.21826172,4137.22851562,4054.21435547,4243.52880859,4171.55957031,4097.33398438,4309.06152344,4213.27978516
300,0.011578354417,42.604751316,7.20243777853,3216.97631836,3296.77392578,3320.7109375,3208.09960938,3127.4453125,3258.14306641,3227.64208984,3012.74804688,3333.42041016,3273.84301758
301,0.0113050127634,16.6998192074,2.16485159616,3543.75634766,3669.34130859,3726.40478516,3599.35107422,3482.62255859,3646.05664062,3621.04541016,3322.68676758,3698.21142578,3672.18164062
302,0.0397686150254,23.9428060152,0.674197538412,5695.00341797,5744.25488281,5756.32763672,5529.01660156,5400.64208984,5677.42724609,5578.04394531,5323.20019531,5806.01611328,5644.86230469
303,0.0236652419973,31.7143553243,3.5350589746,2315.4777832,2302.34228516,2299.95825195,2227.82617188,2193.1496582,2282.94702148,2244.93530273,2265.15136719,2317.42138672,2273.04541016
304,0.0131281921519,33.2621945406,2.27405112057,2907.67626953,2937.69775391,2944.53759766,2845.68212891,2787.29492188,2889.12255859,2863.60791016,2722.16699219,2967.12841797,2905.5859375
305,0.0117503811433,39.1763111231,2.75916642374,3772.70214844,3757.44335938,3762.57666016,3639.15429688,3566.88183594,3717.72802734,3668.84570312,3605.54199219,3789.26855469,3709.42871094
306,0.0495451947939,19.0938747457,1.06014269462,3698.15576172,3685.34838867,3690.71118164,3568.94628906,3497.91943359,3642.71972656,3597.71850586,3525.85058594,3717.14575195,3639.19238281
307,0.0282546059048,39.3932985024,1.55662291352,2486.47900391,2474.13037109,2475.87426758,2394.37133789,2351.02758789,2436.94091797,2411.53735352,2411.70361328,2493.6015625,2445.35205078
308,0.0187519575148,28.3653883133,3.71353318962,2269.01171875,2261.27246094,2261.72363281,2190.52050781,2151.15014648,2226.16186523,2205.63623047,2221.36914062,2277.95849609,2237.07055664
309,0.0109518781593,51.1477872603,4.77180199134,3458.66699219,3505.84912109,3517.00976562,3398.4765625,3325.19458008,3456.72875977,3421.35351562,3246.3046875,3542.85571289,3466.96582031
310,0.0273207386974,25.1345955126,1.06731288079,3389.06738281,3414.18530273,3421.33007812,3306.07910156,3238.66186523,3363.27197266,3329.38037109,3186.88525391,3446.93310547,3373.89404297
311,0.0197666744417,39.2122359555,1.91333922945,2887.74853516,2873.91259766,2874.88647461,2780.89648438,2731.98461914,2843.35791016,2803.83618164,2813.26367188,2893.46411133,2835.86669922
312,0.0374864163886,17.1432204066,0.448364502842,2798.72998047,2786.64941406,2788.95361328,2696.88232422,2647.50683594,2747.45385742,2718.09521484,2715.26123047,2807.71313477,2752.94628906
313,0.0274237405056,28.6775654569,2.5669655347,2660.66918945,2627.54785156,2629.24023438,2556.92016602,2523.31689453,2639.93994141,2558.72900391,2587.97558594,2653.29052734,2590.55737305
314,0.0269749157964,19.865981794,0.748589014788,2835.31835938,2835.90185547,2840.35693359,2745.50805664,2691.54882812,2789.38769531,2763.66113281,2679.76416016,2861.48754883,2803.41259766
315,0.0452986689319,25.8740970145,0.993075519122,3155.99414062,3135.84960938,3134.69775391,3038.58105469,2988.77246094,3122.99316406,3061.06958008,3069.25195312,3159.38037109,3093.91918945
316,0.0120991922466,27.269644517,5.72312437112,2167.42919922,2159.08959961,2158.98510742,2091.02416992,2054.17675781,2126.96337891,2105.44189453,2124.97070312,2174.57861328,2135.45996094
317,0.0291878781981,21.9213874757,2.95061670298,4323.81787109,4469.76855469,4530.67382812,4375.49365234,4237.72167969,4452.12744141,4403.375,4071.50048828,4513.51660156,4459.74414062
318,0.0214842656067,38.5829670124,0.662167607104,3146.50415039,3185.40917969,3194.37060547,3086.58032227,3021.57641602,3136.59082031,3106.43994141,2948.8515625,3218.39208984,3150.13574219
319,0.0213767334859,22.795311764,1.5780126041,2213.75341797,2201.20703125,2189.12744141,2134.88574219,2110.27832031,2212.72949219,2147.00073242,2156.46801758,2214.49438477,2173.06152344
320,0.0104165608009,44.2180324446,1.38581065258,3540.53686523,3523.3828125,3527.95703125,3411.90478516,3345.63964844,3485.24804688,3438.96240234,3395.88500977,3552.40820312,3477.90039062
321,0.0602308168391,21.5301762094,0.748163791537,3409.50952148,3399.57714844,3394.36572266,3293.56103516,3240.2890625,3394.18603516,3329.45849609,3316.37353516,3417.34619141,3351.49145508
322,0.0390551001254,37.090952306,1.73165370975,2008.25708008,1999.98815918,1999.10595703,1937.38671875,1904.31762695,1971.65222168,1950.43139648,1972.17993164,2014.50219727,1978.91210938
323,0.0263016406223,13.6316113674,0.818280725364,1950.54968262,1945.1484375,1945.66723633,1888.41943359,1853.3840332,1911.01062012,1897.8581543,1899.70019531,1961.59533691,1929.33178711
324,0.0108227032437,26.2355306981,2.05544010904,3950.74707031,3924.73046875,3927.91357422,3805.12402344,3734.34716797,3909.14990234,3829.32714844,3796.00854492,3961.10546875,3869.56689453
325,0.0170226506301,33.8222474774,2.59004957556,4649.99609375,4643.04199219,4649.00537109,4492.38085938,4396.91113281,4604.08789062,4529.78515625,4404.2421875,4686.03271484,4577.29882812
326,0.020154819398,25.0326271951,0.636013179333,3317.34619141,3306.53686523,3311.8359375,3201.08886719,3138.50146484,3261.47558594,3225.55126953,3158.93188477,3335.17041016,3266.03564453
327,0.0285431597175,22.7283794261,0.360538230482,3030.47290039,3006.38208008,2999.92138672,2921.29492188,2879.90625,3024.45458984,2932.55175781,2941.50146484,3031.62182617,2964.39306641
328,0.0127396197449,27.4542801487,0.737044357528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0454413817051,15.3438445432,0.704458453635,3569.54516602,3541.49707031,3530.73193359,3453.17871094,3405.46972656,3596.84545898,3455.8190918,3418.7265625,3587.07714844,3490.71240234
330,0.0359621187495,19.4408964858,1.41009304673,2812.76733398,2793.64013672,2795.06933594,2704.45751953,2659.45410156,2768.54541016,2723.9831543,2737.90209961,2813.93798828,2755.51123047
331,0.0346836817951,14.6556496044,2.73998343019,2961.3659668,2945.88232422,2949.64550781,2850.89404297,2797.2277832,2904.49560547,2872.12841797,2841.39868164,2970.51049805,2909.74121094
332,0.0149924873576,28.1032021075,3.50369586753,3510.33154297,3578.78613281,3596.56274414,3475.20800781,3394.20849609,3534.83398438,3497.64111328,3296.12036133,3619.95629883,3544.51904297
333,0.0112587190886,47.1699771892,3.01822030268,3883.67529297,3923.13085938,3932.82958984,3801.13964844,3720.04614258,3872.875,3828.09301758,3653.96337891,3962.76416016,3875.30493164
334,0.0177193664414,24.136348582,0.948098063351,3449.88085938,3435.61035156,3440.4206543,3326.28320312,3261.57910156,3392.26464844,3353.06396484,3297.31567383,3464.70751953,3393.40722656
335,0.0246405660575,22.0249528145,1.54530996494,3565.34277344,3547.14550781,3545.36206055,3437.75537109,3377.9597168,3536.45898438,3464.70556641,3453.23510742,3572.1328125,3497.46289062
336,0.0361422554453,39.6834027587,3.67563174398,3360.07397461,3343.37304688,3347.74755859,3236.83056641,3174.76855469,3303.82250977,3262.21630859,3224.21826172,3370.88867188,3300.76708984
337,0.0184942742101,43.5082643475,1.61244926086,1977.35705566,2009.1730957,2012.75830078,1953.06274414,1911.93017578,1971.29846191,1960.21765137,1846.13598633,2030.66870117,1995.36523438
338,0.0140491908316,24.0209066518,2.48346372238,2689.93798828,2679.75952148,2680.31518555,2593.30297852,2547.59521484,2646.01513672,2615.19384766,2629.32202148,2697.72802734,2646.24902344
339,0.016712445641,22.0729120299,0.772555221743,4311.24511719,4321.37304688,4328.99023438,4184.24902344,4094.81933594,4275.11474609,4216.22363281,4072.75390625,4362.33642578,4264.04589844
340,0.0365664714157,14.7491165066,0.40380825978,3712.81420898,3686.64477539,3682.39208984,3579.15576172,3520.79101562,3699.59765625,3598.80615234,3577.85522461,3719.32983398,3634.57080078
341,0.0328464058446,19.2689506844,0.994229745186,2845.36645508,2799.9296875,2807.64355469,2733.79003906,2697.63891602,2825.81787109,2719.41186523,2760.03173828,2829.36230469,2754.15087891
342,0.0122885966413,21.6857951757,0.599677084019,3026.46264648,3009.82250977,3011.8972168,2913.11767578,2861.14819336,2978.14941406,2936.42626953,2936.46459961,3032.84326172,2970.65991211
343,0.0379504584137,25.7510379288,2.90289700989,3852.10620117,3804.70117188,3793.24560547,3734.38964844,3682.83984375,3910.93798828,3677.80859375,3655.47412109,3913.40966797,3725.00146484
344,0.0186314917613,15.0284008491,0.758036237875,2508.57104492,2538.73754883,2544.19482422,2461.05175781,2410.37280273,2493.8034668,2474.49731445,2343.43310547,2564.54956055,2513.77783203
345,0.0224351142674,29.634998016,2.12187501588,4364.71826172,4326.75341797,4329.16650391,4197.29443359,4123.22412109,4336.29736328,4217.0234375,4161.42822266,4379.41601562,4263.52539062
346,0.0201296187411,35.1760158991,1.9206777177,3071.62597656,3057.90576172,3062.28173828,2959.7734375,2902.98193359,3014.12060547,2981.9519043,2936.44799805,3083.640625,3020.80639648
347,0.0149246469589,24.5348605713,0.405253600893,2943.00805664,2929.65576172,2932.56884766,2835.20458984,2782.62695312,2889.37597656,2857.54443359,2844.60375977,2952.33544922,2893.69580078
348,0.0290268032885,13.8950405392,1.3230453944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.022586071038,28.544856199,1.38367628769,3884.35766602,3869.25488281,3875.26464844,3748.06787109,3672.76538086,3831.41259766,3775.71606445,3697.30078125,3904.81640625,3818.15820312
350,0.00913752166777,54.3099804364,4.47640587782,3032.21557617,3018.35498047,3020.62133789,2921.27099609,2868.07373047,2983.56152344,2945.26269531,2943.54223633,3040.18530273,2979.19067383
351,0.0172924636358,37.9838322939,4.79155035293,3598.99316406,3609.00805664,3615.66137695,3494.72167969,3423.60351562,3559.69335938,3520.67944336,3398.55395508,3642.37255859,3565.22241211
352,0.0367470140828,18.3424255244,2.73211429556,3104.32421875,3165.18994141,3180.71118164,3073.11547852,3002.29199219,3120.54882812,3092.19335938,2903.89575195,3200.01489258,3137.07202148
353,0.0249959680993,24.0060312939,1.68710135653,3054.99047852,3101.97583008,3112.57836914,3007.34716797,2942.15771484,3054.78466797,3026.16430664,2860.50390625,3135.11328125,3069.77978516
354,0.0309212636266,28.3284451318,5.04381814799,3209.12475586,3193.41601562,3197.55908203,3091.12109375,3032.17041016,3151.95947266,3114.9675293,3077.58935547,3219.7097168,3153.41357422
355,0.035414076325,23.3652134424,1.32400191784,2609.41503906,2716.54052734,2757.8684082,2665.39013672,2580.84985352,2693.24829102,2678.46337891,2439.99023438,2740.21972656,2722.47119141
356,0.0463194628904,20.2603780078,0.55664610396,2691.40820312,2678.53637695,2680.89282227,2591.82739258,2544.31005859,2639.46386719,2611.16943359,2605.29467773,2699.31323242,2646.13891602
357,0.0659910826934,11.5000583318,0.361403961808,2295.91503906,2278.5456543,2276.68847656,2206.3515625,2174.02880859,2264.67651367,2221.42919922,2243.10449219,2295.89477539,2250.29321289
358,0.0240574229198,23.5584910321,2.97671037674,2415.078125,2374.27832031,2385.2878418,2314.09887695,2285.80859375,2373.171875,2294.56030273,2340.62329102,2384.15014648,2326.9909668
359,0.0312998523586,46.3653785612,7.31334845653,3350.15820312,3381.12158203,3389.09399414,3274.85668945,3207.39331055,3331.2487793,3297.10595703,3147.68652344,3414.68188477,3341.29980469
360,0.0121207167134,43.8178444665,2.23218775502,1870.94213867,1987.08007812,2030.3269043,1969.64355469,1885.56921387,1955.68676758,1971.17041016,1747.38098145,1987.53613281,2016.24536133
361,0.0433462762073,29.9875415545,3.68590827331,3392.48876953,3378.01245117,3381.33911133,3270.63183594,3209.09667969,3341.03466797,3298.6003418,3276.95849609,3404.16162109,3335.12329102
362,0.023148838958,27.7182405594,2.88954153953,2082.22949219,2144.77905273,2156.33544922,2090.13549805,2038.5144043,2110.86743164,2098.18164062,1942.82348633,2169.07006836,2135.39233398
363,0.035138124667,25.0366635161,1.89899230463,3151.61523438,3164.87548828,3170.69726562,3063.95458984,3002.48657227,3115.84204102,3084.91064453,2969.84301758,3194.27416992,3127.22265625
364,0.0247096883652,26.3650151811,0.796264699765,2653.68359375,2643.91455078,2647.43652344,2559.67797852,2510.6652832,2600.52441406,2576.64453125,2529.49755859,2666.80834961,2614.07202148
365,0.0535511149321,26.7739511971,2.29487881862,2827.61791992,2812.69970703,2809.66162109,2723.20385742,2680.02294922,2798.6796875,2745.05371094,2759.50244141,2829.60058594,2773.7890625
366,0.0204660745819,17.7365734142,1.9752268099,1983.62878418,1994.3704834,1996.40515137,1937.17797852,1898.03149414,1956.71850586,1944.96044922,1864.97875977,2014.06884766,1979.13110352
367,0.0282116184446,38.2933831487,0.94428734638,4143.05957031,4149.42382812,4156.671875,4018.50390625,3933.82543945,4104.52246094,4048.39306641,3918.48583984,4188.921875,4094.93798828
368,0.049682291254,19.4860471531,1.45792298309,2168.69091797,2162.09082031,2158.48876953,2092.48681641,2058.70288086,2139.77685547,2110.15209961,2127.52685547,2173.42407227,2135.34179688
369,0.0159124408764,30.25975927,1.04727839569,2502.02880859,2491.22851562,2494.11523438,2412.25927734,2366.42016602,2449.84204102,2427.75317383,2391.31298828,2512.88916016,2463.84985352
370,0.0138630318288,42.7811373638,3.30411699627,3349.1315918,3334.63769531,3332.05566406,3230.70043945,3176.04394531,3322.45654297,3258.5703125,3255.50830078,3354.98803711,3287.64648438
371,0.052072482947,33.1156858595,1.49464025226,3284.10644531,3278.25585938,3283.68383789,3173.60058594,3111.13916016,3231.30419922,3197.29199219,3116.64453125,3307.33203125,3238.85742188
372,0.0196540805894,19.73130017,0.929563044624,1727.64306641,1723.9440918,1724.03796387,1676.24902344,1645.30517578,1693.11437988,1683.1418457,1688.86816406,1739.02038574,1712.90161133
373,0.0477856492028,20.0456392304,0.870165141542,3784.81494141,3763.33105469,3763.20776367,3647.29931641,3581.35766602,3749.8125,3674.88354492,3651.43945312,3793.90087891,3711.6730957
374,0.0357943922361,17.2603227394,0.709488849315,2423.61279297,2411.20678711,2411.82299805,2333.11279297,2292.59277344,2378.79833984,2350.67944336,2367.04980469,2428.88256836,2382.17749023
375,0.0245424619407,29.2941229886,1.68778427022,2961.91894531,2942.02392578,2942.40600586,2849.4753418,2802.78027344,2922.75195312,2870.63671875,2883.36962891,2964.28735352,2902.4909668
376,0.031008692724,23.4153189439,2.01291732477,2915.26416016,2901.60546875,2904.60449219,2807.9453125,2755.8425293,2861.35888672,2829.68505859,2815.55249023,2924.21142578,2865.84423828
377,0.0118441465009,57.1560579434,15.4710878608,2942.63867188,2934.73583984,2939.3894043,2840.68530273,2785.41455078,2889.42138672,2860.52416992,2794.80883789,2960.5390625,2899.81445312
378,0.0304974569367,27.0577451394,3.05585426574,2809.90039062,2959.1628418,3159.5324707,3062.09887695,2873.5456543,2894.9921875,3010.75366211,2620.16162109,2927.82348633,3167.87768555
379,0.00891186332967,27.9508620131,8.59823480042,2760.92358398,2787.9699707,2793.87451172,2700.65576172,2645.56860352,2740.3581543,2717.04785156,2584.453125,2815.6171875,2757.93115234
380,0.0198543555184,27.1755372687,1.23649041891,4933.28369141,5146.50585938,5266.59912109,5078.88183594,4843.67089844,5049.56640625,5075.00927734,4583.55273438,5140.75830078,5214.27246094
381,0.0169587749988,45.8962849383,4.09554118596,3275.76708984,3261.08398438,3262.41943359,3157.31494141,3100.21191406,3232.2578125,3184.04101562,3179.41357422,3283.62353516,3217.19897461
382,0.0153976042219,24.5938586091,4.94377121394,2862.64868164,2878.68652344,2883.69775391,2787.27197266,2731.61645508,2830.10253906,2805.30737305,2689.08959961,2905.79663086,2846.49121094
383,0.0167664473179,53.5600755388,2.38310444191,4047.56933594,4170.52197266,4217.20019531,4074.44580078,3955.56811523,4146.09326172,4100.04150391,3811.20263672,4216.94238281,4153.18554688
384,0.0544350025841,27.0124288031,0.991408734934,2598.32128906,2587.91015625,2589.68652344,2505.36523438,2459.57421875,2548.49194336,2524.08959961,2525.14794922,2607.92822266,2558.67871094
385,0.0127249241065,27.4066736429,1.59688552199,1886.13024902,1880.73632812,1880.07971191,1824.58996582,1792.18261719,1850.51220703,1835.02490234,1855.00952148,1895.04858398,1863.92028809
386,0.0383117563824,20.6026180052,0.644346620929,4132.8828125,4114.94775391,4117.96777344,3985.33251953,3906.67236328,4086.35595703,4019.02636719,3959.35888672,4148.42773438,4058.38574219
387,0.0103250557378,67.4352614068,5.46252601102,2560.53149414,2543.31396484,2541.67578125,2461.84936523,2423.88916016,2526.3828125,2480.34692383,2500.671875,2561.48266602,2510.16259766
388,0.0383918826371,22.0280911608,0.949582947122,3039.47631836,3060.78051758,3066.60742188,2963.45654297,2903.96557617,3010.71484375,2983.29443359,2853.68310547,3089.99169922,3026.06445312
389,0.0911743838841,11.5426079611,0.699315946947,2594.05615234,2581.02636719,2581.85058594,2497.11376953,2453.41943359,2548.64404297,2516.60791016,2531.10205078,2599.39331055,2548.46118164
390,0.025681781408,20.669567258,1.94437328347,2297.90136719,2283.359375,2284.29980469,2209.90429688,2171.88085938,2248.64160156,2220.67626953,2237.15161133,2295.6418457,2251.08129883
391,0.0288839954294,26.0295585208,1.40814003986,3439.24853516,3432.15673828,3438.14404297,3323.16308594,3257.21972656,3387.26147461,3347.80444336,3265.33959961,3462.83056641,3389.34228516
392,0.0381738058891,12.9589779827,0.514860893197,2826.88989258,2813.53051758,2816.06787109,2722.53369141,2672.53564453,2775.07543945,2743.55639648,2738.73095703,2834.85791016,2778.54052734
393,0.051372002039,30.7426303471,1.86300175864,3176.80371094,3144.99267578,3148.91821289,3056.62451172,3009.12695312,3145.58886719,3062.84521484,3081.92431641,3172.32177734,3097.53735352
394,0.0163920521424,39.1482928591,0.773249746116,1856.40771484,1851.36816406,1852.37731934,1799.30615234,1764.64233398,1817.27294922,1806.67285156,1780.37768555,1868.65844727,1838.47485352
395,0.0568264568618,23.624642785,0.617356026602,2605.79174805,2593.33056641,2581.68212891,2514.91967773,2482.73535156,2606.58935547,2533.68994141,2537.71362305,2606.84863281,2556.8762207
396,0.0259660242303,32.1632142226,0.595411248924,1900.08447266,1891.24694824,1888.71533203,1832.07763672,1803.17102051,1870.68847656,1844.71313477,1865.06713867,1904.66699219,1871.2253418
397,0.0510642964881,14.7851071049,0.824577544669,2248.70654297,2232.68676758,2223.48876953,2165.6875,2139.25097656,2241.52392578,2175.83984375,2190.63500977,2248.96044922,2204.16015625
398,0.0172051875801,32.0142342434,0.641668153963,2757.26708984,2740.17724609,2742.36645508,2651.67456055,2605.37817383,2707.49511719,2671.08203125,2677.02246094,2760.71289062,2704.13256836
399,0.017833440141,52.8188602126,5.97969950835,2744.90917969,2724.00732422,2712.66992188,2650.22363281,2617.05737305,2755.11401367,2656.84399414,2662.86083984,2747.56835938,2684.81884766
400,0.0280525780832,20.3985876621,2.920241738,2539.20581055,2612.99682617,2631.88208008,2545.33032227,2480.82080078,2577.45605469,2558.27148438,2369.69799805,2642.13330078,2599.93017578
401,0.0205711332593,32.2957346578,4.24388719841,3326.40136719,3370.25024414,3380.49267578,3266.42626953,3196.73535156,3321.39941406,3287.984375,3120.80175781,3405.57861328,3332.70849609
